# timestamp is yyyymmddHHDD (year, month, day, hour, minute)
# precipitation is rainfall depth (mm) 
stn;time;rre150h0
AIG;2018031706;0.0
AIG;2018031707;0.0
AIG;2018031708;0.2
AIG;2018031709;0.3
AIG;2018031710;0.9
AIG;2018031711;0.9
AIG;2018031712;0.7
AIG;2018031713;0.9
AIG;2018031714;1.7
AIG;2018031715;1.4
AIG;2018031716;0.5
AIG;2018031717;0.9
AIG;2018031718;0.5
AIG;2018031719;0.3
AIG;2018031720;0.5
AIG;2018031721;0.2
AIG;2018031722;0.0
AIG;2018031723;0.0
AIG;2018031800;0.0
AIG;2018031801;0.0
AIG;2018031802;0.0
AIG;2018031803;0.0
AIG;2018031804;0.0
AIG;2018031805;0.1
AIG;2018031806;0.0
AIG;2018031807;0.0
AIG;2018031808;0.0
AIG;2018031809;0.0
AIG;2018031810;0.0
AIG;2018031811;0.0
AIG;2018031812;0.0
AIG;2018031813;0.0
AIG;2018031814;0.0
AIG;2018031815;0.0
AIG;2018031816;0.0
AIG;2018031817;0.0
AIG;2018031818;0.0
AIG;2018031819;0.0
AIG;2018031820;0.0
AIG;2018031821;0.0
AIG;2018031822;0.0
AIG;2018031823;0.0
AIG;2018031900;0.0
AIG;2018031901;0.0
AIG;2018031902;0.0
AIG;2018031903;0.0
AIG;2018031904;0.2
AIG;2018031905;0.3
AIG;2018031906;0.1
AIG;2018031907;0.0
AIG;2018031908;0.0
AIG;2018031909;0.0
AIG;2018031910;0.0
AIG;2018031911;0.0
AIG;2018031912;0.0
AIG;2018031913;0.0
AIG;2018031914;0.0
AIG;2018031915;0.0
AIG;2018031916;0.0
AIG;2018031917;0.0
AIG;2018031918;0.0
AIG;2018031919;0.0
AIG;2018031920;0.0
AIG;2018031921;0.0
AIG;2018031922;0.0
AIG;2018031923;0.0
AIG;2018032000;0.0
AIG;2018032001;0.0
AIG;2018032002;0.0
AIG;2018032003;0.0
AIG;2018032004;0.0
AIG;2018032005;0.0
AIG;2018032006;0.0
AIG;2018032007;0.0
AIG;2018032008;0.0
AIG;2018032009;0.0
AIG;2018032010;0.0
AIG;2018032011;0.0
AIG;2018032012;0.0
AIG;2018032013;0.0
AIG;2018032014;0.0
AIG;2018032015;0.0
AIG;2018032016;0.0
AIG;2018032017;0.0
AIG;2018032018;0.0
AIG;2018032019;0.0
AIG;2018032020;0.0
AIG;2018032021;0.0
AIG;2018032022;0.0
AIG;2018032023;0.0
AIG;2018032100;0.0
AIG;2018032101;0.0
AIG;2018032102;0.0
AIG;2018032103;0.0
AIG;2018032104;0.0
AIG;2018032105;0.0
AIG;2018032106;0.0
AIG;2018032107;0.0
AIG;2018032108;0.0
AIG;2018032109;0.0
AIG;2018032110;0.0
AIG;2018032111;0.0
AIG;2018032112;0.0
AIG;2018032113;0.0
AIG;2018032114;0.0
AIG;2018032115;0.0
AIG;2018032116;0.0
AIG;2018032117;0.0
AIG;2018032118;0.0
AIG;2018032119;0.0
AIG;2018032120;0.0
AIG;2018032121;0.0
AIG;2018032122;0.0
AIG;2018032123;0.0
AIG;2018032200;0.0
AIG;2018032201;0.0
AIG;2018032202;0.0
AIG;2018032203;0.0
AIG;2018032204;0.0
AIG;2018032205;0.0
AIG;2018032206;0.0
AIG;2018032207;0.0
AIG;2018032208;0.0
AIG;2018032209;0.0
AIG;2018032210;0.0
AIG;2018032211;0.0
AIG;2018032212;0.0
AIG;2018032213;0.0
AIG;2018032214;0.0
AIG;2018032215;0.0
AIG;2018032216;0.0
AIG;2018032217;0.0
AIG;2018032218;0.0
AIG;2018032219;0.0
AIG;2018032220;0.0
AIG;2018032221;0.0
AIG;2018032222;0.0
AIG;2018032223;0.0
AIG;2018032300;0.0
AIG;2018032301;0.0
AIG;2018032302;0.0
AIG;2018032303;0.0
AIG;2018032304;0.0
AIG;2018032305;0.0
AIG;2018032306;0.0
AIG;2018032307;0.0
AIG;2018032308;0.0
AIG;2018032309;0.0
AIG;2018032310;0.0
AIG;2018032311;0.0
AIG;2018032312;0.0
AIG;2018032313;0.0
AIG;2018032314;0.0
AIG;2018032315;0.0
AIG;2018032316;0.0
AIG;2018032317;0.0
AIG;2018032318;0.0
AIG;2018032319;0.0
AIG;2018032320;0.0
AIG;2018032321;0.0
AIG;2018032322;0.0
AIG;2018032323;0.0
AIG;2018032400;0.0
AIG;2018032401;0.0
AIG;2018032402;0.0
AIG;2018032403;0.0
AIG;2018032404;0.0
AIG;2018032405;0.0
AIG;2018032406;0.0
AIG;2018032407;0.0
AIG;2018032408;0.0
AIG;2018032409;0.0
AIG;2018032410;0.0
AIG;2018032411;0.0
AIG;2018032412;0.0
AIG;2018032413;0.0
AIG;2018032414;0.0
AIG;2018032415;0.0
AIG;2018032416;0.0
AIG;2018032417;0.0
AIG;2018032418;0.0
AIG;2018032419;0.0
AIG;2018032420;0.0
AIG;2018032421;0.0
AIG;2018032422;0.0
AIG;2018032423;0.0
AIG;2018032500;0.0
AIG;2018032501;0.0
AIG;2018032502;0.0
AIG;2018032503;0.0
AIG;2018032504;0.0
AIG;2018032505;0.0
AIG;2018032506;0.0
AIG;2018032507;0.0
AIG;2018032508;0.0
AIG;2018032509;0.0
AIG;2018032510;0.0
AIG;2018032511;0.0
AIG;2018032512;0.0
AIG;2018032513;0.0
AIG;2018032514;0.0
AIG;2018032515;0.0
AIG;2018032516;0.0
AIG;2018032517;0.0
AIG;2018032518;0.0
AIG;2018032519;0.0
AIG;2018032520;0.0
AIG;2018032521;0.0
AIG;2018032522;0.0
AIG;2018032523;0.0
AIG;2018032600;0.0
AIG;2018032601;0.0
AIG;2018032602;0.0
AIG;2018032603;0.0
AIG;2018032604;0.0
AIG;2018032605;0.0
AIG;2018032606;0.0
AIG;2018032607;0.0
AIG;2018032608;0.0
AIG;2018032609;0.0
AIG;2018032610;0.0
AIG;2018032611;0.0
AIG;2018032612;0.0
AIG;2018032613;0.0
AIG;2018032614;0.0
AIG;2018032615;0.0
AIG;2018032616;0.0
AIG;2018032617;0.0
AIG;2018032618;0.0
AIG;2018032619;0.0
AIG;2018032620;0.0
AIG;2018032621;0.0
AIG;2018032622;0.0
AIG;2018032623;0.8
AIG;2018032700;0.0
AIG;2018032701;0.0
AIG;2018032702;0.0
AIG;2018032703;0.0
AIG;2018032704;0.0
AIG;2018032705;0.0
AIG;2018032706;0.0
AIG;2018032707;0.0
AIG;2018032708;0.0
AIG;2018032709;0.0
AIG;2018032710;0.0
AIG;2018032711;0.0
AIG;2018032712;0.0
AIG;2018032713;0.0
AIG;2018032714;0.0
AIG;2018032715;0.0
AIG;2018032716;0.1
AIG;2018032717;0.6
AIG;2018032718;0.8
AIG;2018032719;0.2
AIG;2018032720;0.4
AIG;2018032721;0.2
AIG;2018032722;0.3
AIG;2018032723;0.5
AIG;2018032800;0.2
AIG;2018032801;0.0
AIG;2018032802;0.1
AIG;2018032803;0.1
AIG;2018032804;0.5
AIG;2018032805;0.6
AIG;2018032806;0.0
AIG;2018032807;0.1
AIG;2018032808;0.0
AIG;2018032809;0.0
AIG;2018032810;0.0
AIG;2018032811;0.0
AIG;2018032812;0.0
AIG;2018032813;0.0
AIG;2018032814;0.0
AIG;2018032815;0.0
AIG;2018032816;0.0
AIG;2018032817;0.2
AIG;2018032818;0.0
AIG;2018032819;0.8
AIG;2018032820;0.2
AIG;2018032821;2.5
AIG;2018032822;3.9
AIG;2018032823;3.6
AIG;2018032900;1.9
AIG;2018032901;1.2
AIG;2018032902;1.1
AIG;2018032903;1.1
AIG;2018032904;0.4
AIG;2018032905;0.1
AIG;2018032906;0.1
AIG;2018032907;0.3
AIG;2018032908;0.1
AIG;2018032909;0.0
AIG;2018032910;0.0
AIG;2018032911;0.0
AIG;2018032912;0.0
AIG;2018032913;0.3
AIG;2018032914;0.0
AIG;2018032915;0.3
AIG;2018032916;0.2
AIG;2018032917;0.0
AIG;2018032918;0.0
AIG;2018032919;0.0
AIG;2018032920;0.0
AIG;2018032921;0.0
AIG;2018032922;0.0
AIG;2018032923;0.0
AIG;2018033000;0.0
AIG;2018033001;0.0
AIG;2018033002;0.0
AIG;2018033003;0.0
AIG;2018033004;0.0
AIG;2018033005;0.0
AIG;2018033006;0.0
AIG;2018033007;0.0
AIG;2018033008;0.0
AIG;2018033009;0.0
AIG;2018033010;0.0
AIG;2018033011;0.0
AIG;2018033012;0.0
AIG;2018033013;0.0
AIG;2018033014;0.0
AIG;2018033015;0.0
AIG;2018033016;0.6
AIG;2018033017;1.6
AIG;2018033018;1.4
AIG;2018033019;1.3
AIG;2018033020;1.7
AIG;2018033021;0.6
AIG;2018033022;0.2
AIG;2018033023;1.1
AIG;2018033100;0.7
AIG;2018033101;0.1
AIG;2018033102;0.0
AIG;2018033103;0.0
AIG;2018033104;0.0
AIG;2018033105;0.0
AIG;2018033106;0.0
AIG;2018033107;0.0
AIG;2018033108;0.0
AIG;2018033109;0.0
AIG;2018033110;0.0
AIG;2018033111;0.0
AIG;2018033112;0.0
AIG;2018033113;0.0
AIG;2018033114;0.0
AIG;2018033115;0.0
AIG;2018033116;0.0
AIG;2018033117;0.5
AIG;2018033118;0.0
AIG;2018033119;0.0
AIG;2018033120;0.0
AIG;2018033121;0.0
AIG;2018033122;0.0
AIG;2018033123;0.0
AIG;2018040100;0.8
AIG;2018040101;0.9
AIG;2018040102;0.7
AIG;2018040103;0.0
AIG;2018040104;0.0
AIG;2018040105;0.0
AIG;2018040106;0.2
AIG;2018040107;0.1
AIG;2018040108;0.0
AIG;2018040109;0.0
AIG;2018040110;0.0
AIG;2018040111;0.0
AIG;2018040112;0.0
AIG;2018040113;0.0
AIG;2018040114;0.0
AIG;2018040115;0.0
AIG;2018040116;0.0
AIG;2018040117;0.0
AIG;2018040118;0.0
AIG;2018040119;0.0
AIG;2018040120;0.0
AIG;2018040121;0.0
AIG;2018040122;0.0
AIG;2018040123;0.0
AIG;2018040200;0.0
AIG;2018040201;0.0
AIG;2018040202;0.0
AIG;2018040203;0.0
AIG;2018040204;0.0
AIG;2018040205;0.0
AIG;2018040206;0.0
AIG;2018040207;0.0
AIG;2018040208;0.0
AIG;2018040209;0.0
AIG;2018040210;0.0
AIG;2018040211;0.0
AIG;2018040212;0.0
AIG;2018040213;0.0
AIG;2018040214;0.0
AIG;2018040215;0.0
AIG;2018040216;0.0
AIG;2018040217;0.0
AIG;2018040218;0.0
AIG;2018040219;0.0
AIG;2018040220;0.0
AIG;2018040221;0.0
AIG;2018040222;0.0
AIG;2018040223;0.0
AIG;2018040300;0.0
AIG;2018040301;0.0
AIG;2018040302;0.0
AIG;2018040303;0.0
AIG;2018040304;0.0
AIG;2018040305;0.0
AIG;2018040306;0.0
AIG;2018040307;0.0
AIG;2018040308;0.0
AIG;2018040309;0.0
AIG;2018040310;0.0
AIG;2018040311;0.0
AIG;2018040312;0.0
AIG;2018040313;0.0
AIG;2018040314;0.0
AIG;2018040315;0.0
AIG;2018040316;0.0
AIG;2018040317;0.0
AIG;2018040318;0.0
AIG;2018040319;0.0
AIG;2018040320;0.0
AIG;2018040321;0.0
AIG;2018040322;0.0
AIG;2018040323;0.0
AIG;2018040400;0.0
AIG;2018040401;0.0
AIG;2018040402;0.0
AIG;2018040403;0.0
AIG;2018040404;0.0
AIG;2018040405;0.0
AIG;2018040406;0.0
AIG;2018040407;0.0
AIG;2018040408;0.0
AIG;2018040409;0.0
AIG;2018040410;0.0
AIG;2018040411;0.0
AIG;2018040412;0.0
AIG;2018040413;0.4
AIG;2018040414;2.0
AIG;2018040415;0.7
AIG;2018040416;6.1
AIG;2018040417;5.8
AIG;2018040418;0.4
AIG;2018040419;0.0
AIG;2018040420;0.2
AIG;2018040421;5.9
AIG;2018040422;0.9
AIG;2018040423;0.2
AIG;2018040500;1.9
AIG;2018040501;2.2
AIG;2018040502;3.0
AIG;2018040503;0.4
AIG;2018040504;0.1
AIG;2018040505;0.2
AIG;2018040506;0.0
AIG;2018040507;0.9
AIG;2018040508;0.3
AIG;2018040509;0.0
AIG;2018040510;0.0
AIG;2018040511;0.0
AIG;2018040512;0.0
AIG;2018040513;0.0
AIG;2018040514;0.0
AIG;2018040515;0.0
AIG;2018040516;0.0
AIG;2018040517;0.0
AIG;2018040518;0.0
AIG;2018040519;0.0
AIG;2018040520;0.0
AIG;2018040521;0.0
AIG;2018040522;0.0
AIG;2018040523;0.0
AIG;2018040600;0.0
AIG;2018040601;0.0
AIG;2018040602;0.0
AIG;2018040603;0.0
AIG;2018040604;0.0
AIG;2018040605;0.0
AIG;2018040606;0.0
AIG;2018040607;0.0
AIG;2018040608;0.0
AIG;2018040609;0.0
AIG;2018040610;0.0
AIG;2018040611;0.0
AIG;2018040612;0.0
AIG;2018040613;0.0
AIG;2018040614;0.0
AIG;2018040615;0.0
AIG;2018040616;0.0
AIG;2018040617;0.0
AIG;2018040618;0.0
AIG;2018040619;0.0
AIG;2018040620;0.0
AIG;2018040621;0.0
AIG;2018040622;0.0
AIG;2018040623;0.0
AIG;2018040700;0.0
AIG;2018040701;0.0
AIG;2018040702;0.0
AIG;2018040703;0.0
AIG;2018040704;0.0
AIG;2018040705;0.0
AIG;2018040706;0.0
AIG;2018040707;0.0
AIG;2018040708;0.0
AIG;2018040709;0.0
AIG;2018040710;0.0
AIG;2018040711;0.0
AIG;2018040712;0.0
AIG;2018040713;0.0
AIG;2018040714;0.0
AIG;2018040715;0.0
AIG;2018040716;0.0
AIG;2018040717;0.0
AIG;2018040718;0.0
AIG;2018040719;0.0
AIG;2018040720;0.0
AIG;2018040721;0.0
AIG;2018040722;0.0
AIG;2018040723;0.0
AIG;2018040800;0.0
AIG;2018040801;0.0
AIG;2018040802;0.0
AIG;2018040803;0.0
AIG;2018040804;0.0
AIG;2018040805;0.0
AIG;2018040806;0.0
AIG;2018040807;0.0
AIG;2018040808;0.0
AIG;2018040809;0.0
AIG;2018040810;0.0
AIG;2018040811;0.0
AIG;2018040812;0.0
AIG;2018040813;0.0
AIG;2018040814;0.0
AIG;2018040815;0.0
AIG;2018040816;0.0
AIG;2018040817;0.0
AIG;2018040818;0.0
AIG;2018040819;0.0
AIG;2018040820;0.0
AIG;2018040821;0.0
AIG;2018040822;0.0
AIG;2018040823;0.0
AIG;2018040900;0.0
AIG;2018040901;0.0
AIG;2018040902;0.0
AIG;2018040903;0.0
AIG;2018040904;0.0
AIG;2018040905;0.0
AIG;2018040906;0.0
AIG;2018040907;0.0
AIG;2018040908;0.0
AIG;2018040909;0.0
AIG;2018040910;0.0
AIG;2018040911;0.0
AIG;2018040912;0.0
AIG;2018040913;0.0
AIG;2018040914;0.0
AIG;2018040915;0.0
AIG;2018040916;0.0
AIG;2018040917;0.0
AIG;2018040918;0.0
AIG;2018040919;0.0
AIG;2018040920;0.0
AIG;2018040921;0.0
AIG;2018040922;0.0
AIG;2018040923;0.0
AIG;2018041000;0.0
AIG;2018041001;0.0
AIG;2018041002;0.0
AIG;2018041003;0.0
AIG;2018041004;0.0
AIG;2018041005;0.0
AIG;2018041006;0.0
AIG;2018041007;0.0
AIG;2018041008;0.0
AIG;2018041009;0.0
AIG;2018041010;0.0
AIG;2018041011;0.2
AIG;2018041012;1.3
AIG;2018041013;1.6
AIG;2018041014;0.4
AIG;2018041015;0.0
AIG;2018041016;0.0
AIG;2018041017;0.0
AIG;2018041018;0.0
AIG;2018041019;0.0
AIG;2018041020;0.0
AIG;2018041021;0.0
AIG;2018041022;0.0
AIG;2018041023;0.0
AIG;2018041100;0.0
AIG;2018041101;0.0
AIG;2018041102;0.0
AIG;2018041103;0.0
AIG;2018041104;0.0
AIG;2018041105;0.0
AIG;2018041106;0.0
AIG;2018041107;0.0
AIG;2018041108;0.0
AIG;2018041109;0.0
AIG;2018041110;0.0
AIG;2018041111;0.0
AIG;2018041112;0.0
AIG;2018041113;0.0
AIG;2018041114;0.0
AIG;2018041115;0.0
AIG;2018041116;0.0
AIG;2018041117;0.0
AIG;2018041118;0.0
AIG;2018041119;0.0
AIG;2018041120;0.0
AIG;2018041121;0.0
AIG;2018041122;0.0
AIG;2018041123;0.0
AIG;2018041200;0.0
AIG;2018041201;0.0
AIG;2018041202;0.0
AIG;2018041203;0.0
AIG;2018041204;0.0
AIG;2018041205;0.0
AIG;2018041206;0.0
AIG;2018041207;0.0
AIG;2018041208;0.0
AIG;2018041209;0.0
AIG;2018041210;0.0
AIG;2018041211;0.0
AIG;2018041212;0.0
AIG;2018041213;0.0
AIG;2018041214;0.0
AIG;2018041215;0.0
AIG;2018041216;0.0
AIG;2018041217;0.0
AIG;2018041218;0.0
AIG;2018041219;0.0
AIG;2018041220;0.0
AIG;2018041221;0.0
AIG;2018041222;0.0
AIG;2018041223;0.0
AIG;2018041300;0.0
AIG;2018041301;0.0
AIG;2018041302;0.0
AIG;2018041303;0.0
AIG;2018041304;0.0
AIG;2018041305;0.0
AIG;2018041306;0.0
AIG;2018041307;0.0
AIG;2018041308;0.0
AIG;2018041309;0.0
AIG;2018041310;0.0
AIG;2018041311;0.0
AIG;2018041312;0.0
AIG;2018041313;0.0
AIG;2018041314;0.0
AIG;2018041315;0.0
AIG;2018041316;0.0
AIG;2018041317;0.0
AIG;2018041318;0.0
AIG;2018041319;0.0
AIG;2018041320;0.0
AIG;2018041321;0.0
AIG;2018041322;0.0
AIG;2018041323;0.0
AIG;2018041400;0.0
AIG;2018041401;0.0
AIG;2018041402;0.0
AIG;2018041403;0.0
AIG;2018041404;0.0
AIG;2018041405;0.0
AIG;2018041406;0.0
AIG;2018041407;0.0
AIG;2018041408;0.0
AIG;2018041409;0.0
AIG;2018041410;0.0
AIG;2018041411;0.0
AIG;2018041412;0.0
AIG;2018041413;0.0
AIG;2018041414;0.0
AIG;2018041415;0.0
AIG;2018041416;0.0
AIG;2018041417;0.0
AIG;2018041418;0.0
AIG;2018041419;0.0
AIG;2018041420;0.0
AIG;2018041421;0.0
AIG;2018041422;0.0
AIG;2018041423;0.0
AIG;2018041500;0.0
AIG;2018041501;0.0
AIG;2018041502;0.0
AIG;2018041503;0.0
AIG;2018041504;0.0
AIG;2018041505;0.0
AIG;2018041506;0.0
AIG;2018041507;0.0
AIG;2018041508;0.0
AIG;2018041509;0.0
AIG;2018041510;0.0
AIG;2018041511;0.0
AIG;2018041512;0.0
AIG;2018041513;0.0
AIG;2018041514;0.0
AIG;2018041515;0.0
AIG;2018041516;0.0
AIG;2018041517;0.0
AIG;2018041518;0.0
AIG;2018041519;0.0
AIG;2018041520;0.0
AIG;2018041521;0.0
AIG;2018041522;0.0
AIG;2018041523;0.2
AIG;2018041600;0.1
AIG;2018041601;0.3
AIG;2018041602;0.0
AIG;2018041603;0.1
AIG;2018041604;0.1
AIG;2018041605;0.0
AIG;2018041606;0.0
AIG;2018041607;0.0
AIG;2018041608;0.0
AIG;2018041609;0.0
AIG;2018041610;0.0
AIG;2018041611;0.0
AIG;2018041612;0.0
AIG;2018041613;0.0
AIG;2018041614;0.0
AIG;2018041615;0.0
AIG;2018041616;0.0
AIG;2018041617;0.0
AIG;2018041618;0.0
AIG;2018041619;0.0
AIG;2018041620;0.0
AIG;2018041621;0.0
AIG;2018041622;0.0
AIG;2018041623;0.0
AIG;2018041700;0.0
AIG;2018041701;0.0
AIG;2018041702;0.0
AIG;2018041703;0.0
AIG;2018041704;0.0
AIG;2018041705;0.0
AIG;2018041706;0.0
AIG;2018041707;0.0
AIG;2018041708;0.0
AIG;2018041709;0.0
AIG;2018041710;0.0
AIG;2018041711;0.0
AIG;2018041712;0.0
AIG;2018041713;0.0
AIG;2018041714;0.0
AIG;2018041715;0.0
AIG;2018041716;0.0
AIG;2018041717;0.0
AIG;2018041718;0.0
AIG;2018041719;0.0
AIG;2018041720;0.0
AIG;2018041721;0.0
AIG;2018041722;0.0
AIG;2018041723;0.0
AIG;2018041800;0.0
AIG;2018041801;0.0
AIG;2018041802;0.0
AIG;2018041803;0.0
AIG;2018041804;0.0
AIG;2018041805;0.0
AIG;2018041806;0.0
AIG;2018041807;0.0
AIG;2018041808;0.0
AIG;2018041809;0.0
AIG;2018041810;0.0
AIG;2018041811;0.0
AIG;2018041812;0.0
AIG;2018041813;0.0
AIG;2018041814;0.0
AIG;2018041815;0.0
AIG;2018041816;0.0
AIG;2018041817;0.0
AIG;2018041818;0.0
AIG;2018041819;0.0
AIG;2018041820;0.0
AIG;2018041821;0.0
AIG;2018041822;0.0
AIG;2018041823;0.0
AIG;2018041900;0.0
AIG;2018041901;0.0
AIG;2018041902;0.0
AIG;2018041903;0.0
AIG;2018041904;0.0
AIG;2018041905;0.0
AIG;2018041906;0.0
AIG;2018041907;0.0
AIG;2018041908;0.0
AIG;2018041909;0.0
AIG;2018041910;0.0
AIG;2018041911;0.0
AIG;2018041912;0.0
AIG;2018041913;0.0
AIG;2018041914;0.0
AIG;2018041915;0.0
AIG;2018041916;0.0
AIG;2018041917;0.0
AIG;2018041918;0.0
AIG;2018041919;0.0
AIG;2018041920;0.0
AIG;2018041921;0.0
AIG;2018041922;0.0
AIG;2018041923;0.0
AIG;2018042000;0.0
AIG;2018042001;0.0
AIG;2018042002;0.0
AIG;2018042003;0.0
AIG;2018042004;0.0
AIG;2018042005;0.0
AIG;2018042006;0.0
AIG;2018042007;0.0
AIG;2018042008;0.0
AIG;2018042009;0.0
AIG;2018042010;0.0
AIG;2018042011;0.0
AIG;2018042012;0.0
AIG;2018042013;0.0
AIG;2018042014;0.0
AIG;2018042015;0.0
AIG;2018042016;0.0
AIG;2018042017;0.0
AIG;2018042018;0.0
AIG;2018042019;0.0
AIG;2018042020;0.0
AIG;2018042021;0.0
AIG;2018042022;0.0
AIG;2018042023;0.0
AIG;2018042100;0.0
AIG;2018042101;0.0
AIG;2018042102;0.0
AIG;2018042103;0.0
AIG;2018042104;0.0
AIG;2018042105;0.0
AIG;2018042106;0.0
AIG;2018042107;0.0
AIG;2018042108;0.0
AIG;2018042109;0.0
AIG;2018042110;0.0
AIG;2018042111;0.0
AIG;2018042112;0.0
AIG;2018042113;0.0
AIG;2018042114;0.0
AIG;2018042115;0.0
AIG;2018042116;0.0
AIG;2018042117;0.0
AIG;2018042118;0.0
AIG;2018042119;0.0
AIG;2018042120;0.0
AIG;2018042121;0.0
AIG;2018042122;0.0
AIG;2018042123;0.0
AIG;2018042200;0.0
AIG;2018042201;0.0
AIG;2018042202;0.0
AIG;2018042203;0.0
AIG;2018042204;0.0
AIG;2018042205;0.0
AIG;2018042206;0.0
AIG;2018042207;0.0
AIG;2018042208;0.0
AIG;2018042209;0.0
AIG;2018042210;0.0
AIG;2018042211;0.0
AIG;2018042212;0.0
AIG;2018042213;0.0
AIG;2018042214;0.0
AIG;2018042215;0.0
AIG;2018042216;0.0
AIG;2018042217;0.0
AIG;2018042218;0.0
AIG;2018042219;0.0
AIG;2018042220;0.0
AIG;2018042221;0.0
AIG;2018042222;0.0
AIG;2018042223;0.0
AIG;2018042300;0.0
AIG;2018042301;0.0
AIG;2018042302;0.0
AIG;2018042303;0.0
AIG;2018042304;0.0
AIG;2018042305;0.0
AIG;2018042306;0.0
AIG;2018042307;0.0
AIG;2018042308;0.0
AIG;2018042309;0.0
AIG;2018042310;0.0
AIG;2018042311;0.0
AIG;2018042312;0.0
AIG;2018042313;0.0
AIG;2018042314;0.0
AIG;2018042315;0.0
AIG;2018042316;0.0
AIG;2018042317;0.0
AIG;2018042318;0.0
AIG;2018042319;0.0
AIG;2018042320;0.0
AIG;2018042321;0.0
AIG;2018042322;0.0
AIG;2018042323;0.0
AIG;2018042400;0.0
AIG;2018042401;0.0
AIG;2018042402;0.0
AIG;2018042403;0.0
AIG;2018042404;0.0
AIG;2018042405;0.0
AIG;2018042406;0.0
AIG;2018042407;0.0
AIG;2018042408;0.0
AIG;2018042409;0.0
AIG;2018042410;0.0
AIG;2018042411;0.0
AIG;2018042412;0.0
AIG;2018042413;0.0
AIG;2018042414;0.0
AIG;2018042415;0.0
AIG;2018042416;0.0
AIG;2018042417;0.0
AIG;2018042418;0.0
AIG;2018042419;0.0
AIG;2018042420;0.0
AIG;2018042421;0.0
AIG;2018042422;0.0
AIG;2018042423;0.0
AIG;2018042500;0.0
AIG;2018042501;0.0
AIG;2018042502;0.0
AIG;2018042503;0.0
AIG;2018042504;0.0
AIG;2018042505;0.0
AIG;2018042506;0.0
AIG;2018042507;0.0
AIG;2018042508;0.0
AIG;2018042509;0.0
AIG;2018042510;0.0
AIG;2018042511;0.0
AIG;2018042512;0.0
AIG;2018042513;0.0
AIG;2018042514;0.0
AIG;2018042515;0.0
AIG;2018042516;0.0
AIG;2018042517;0.0
AIG;2018042518;0.0
AIG;2018042519;0.0
AIG;2018042520;0.0
AIG;2018042521;0.0
AIG;2018042522;0.0
AIG;2018042523;0.0
AIG;2018042600;0.0
AIG;2018042601;0.0
AIG;2018042602;0.0
AIG;2018042603;0.0
AIG;2018042604;0.0
AIG;2018042605;0.0
AIG;2018042606;0.0
AIG;2018042607;0.0
AIG;2018042608;0.0
AIG;2018042609;0.0
AIG;2018042610;0.0
AIG;2018042611;0.0
AIG;2018042612;0.0
AIG;2018042613;0.0
AIG;2018042614;0.0
AIG;2018042615;0.0
AIG;2018042616;0.0
AIG;2018042617;0.0
AIG;2018042618;0.0
AIG;2018042619;0.0
AIG;2018042620;0.0
AIG;2018042621;0.0
AIG;2018042622;0.0
AIG;2018042623;0.0
AIG;2018042700;0.0
AIG;2018042701;0.0
AIG;2018042702;0.0
AIG;2018042703;0.0
AIG;2018042704;0.0
AIG;2018042705;0.0
AIG;2018042706;0.0
AIG;2018042707;0.0
AIG;2018042708;0.0
AIG;2018042709;0.0
AIG;2018042710;0.0
AIG;2018042711;0.0
AIG;2018042712;0.0
AIG;2018042713;0.0
AIG;2018042714;0.0
AIG;2018042715;0.0
AIG;2018042716;0.0
AIG;2018042717;0.0
AIG;2018042718;0.0
AIG;2018042719;0.0
AIG;2018042720;0.0
AIG;2018042721;0.0
AIG;2018042722;0.0
AIG;2018042723;0.0
AIG;2018042800;0.0
AIG;2018042801;0.0
AIG;2018042802;0.0
AIG;2018042803;0.0
AIG;2018042804;0.0
AIG;2018042805;0.0
AIG;2018042806;0.0
AIG;2018042807;0.0
AIG;2018042808;0.0
AIG;2018042809;0.0
AIG;2018042810;0.0
AIG;2018042811;0.0
AIG;2018042812;0.0
AIG;2018042813;0.0
AIG;2018042814;0.0
AIG;2018042815;0.0
AIG;2018042816;0.0
AIG;2018042817;0.0
AIG;2018042818;0.0
AIG;2018042819;0.0
AIG;2018042820;0.0
AIG;2018042821;0.0
AIG;2018042822;0.0
AIG;2018042823;0.0
AIG;2018042900;0.0
AIG;2018042901;0.0
AIG;2018042902;0.0
AIG;2018042903;0.0
AIG;2018042904;0.0
AIG;2018042905;0.0
AIG;2018042906;0.0
AIG;2018042907;0.0
AIG;2018042908;0.0
AIG;2018042909;0.0
AIG;2018042910;0.0
AIG;2018042911;0.0
AIG;2018042912;0.0
AIG;2018042913;0.0
AIG;2018042914;0.0
AIG;2018042915;0.0
AIG;2018042916;0.0
AIG;2018042917;0.0
AIG;2018042918;0.0
AIG;2018042919;0.0
AIG;2018042920;0.0
AIG;2018042921;0.0
AIG;2018042922;0.0
AIG;2018042923;1.1
AIG;2018043000;7.1
AIG;2018043001;0.4
AIG;2018043002;0.0
AIG;2018043003;0.0
AIG;2018043004;0.0
AIG;2018043005;0.0
AIG;2018043006;0.0
AIG;2018043007;0.0
AIG;2018043008;0.0
AIG;2018043009;0.0
AIG;2018043010;0.0
AIG;2018043011;0.0
AIG;2018043012;0.0
AIG;2018043013;0.0
AIG;2018043014;0.0
AIG;2018043015;0.0
AIG;2018043016;0.0
AIG;2018043017;0.0
AIG;2018043018;0.0
AIG;2018043019;0.0
AIG;2018043020;0.0
AIG;2018043021;0.0
